datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset
2020-11-12,1605135600,5.9,4.9,5.4,4.1,2.2,3.4,3.8,89.4,0.0,0.0,0.0,,0.0,0.0,24.8,11.9,146.1,1026.2,93.5,8.9,7.3,0.6,0.0,06:51:58,1605160318,15:47:42,1605192462,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2020-11-13,1605222000,7.0,4.8,5.9,6.1,2.1,4.3,4.0,87.5,0.006,100.0,8.33,['rain'],0.0,0.0,22.7,11.8,151.1,1022.9,87.0,9.5,17.5,1.7,1.0,06:53:45,1605246825,15:46:12,1605278772,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2020-11-14,1605308400,9.5,1.1,6.3,9.4,-0.3,5.5,5.2,92.8,0.0,0.0,0.0,,0.0,0.0,19.8,8.4,166.4,1021.3,67.5,5.0,30.8,2.6,1.0,06:55:31,1605333331,15:44:45,1605365085,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2020-11-15,1605394800,11.1,6.8,8.8,11.1,5.0,8.0,7.2,90.1,0.0,0.0,0.0,,0.0,0.0,20.9,10.0,149.1,1019.6,70.7,8.6,32.3,2.8,1.0,06:57:17,1605419837,15:43:21,1605451401,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2020-11-16,1605481200,8.9,3.9,6.6,7.4,0.4,4.3,5.4,92.0,0.8,100.0,12.5,['rain'],0.0,0.0,26.6,15.3,148.9,1016.9,77.9,8.8,30.4,2.7,2.0,06:59:03,1605506343,15:41:58,1605537718,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2020-11-17,1605567600,10.9,4.5,7.8,10.9,3.6,7.1,6.6,92.2,0.097,100.0,4.17,['rain'],0.0,0.0,32.4,7.6,207.7,1024.3,70.0,8.9,20.7,1.7,1.0,07:00:47,1605592847,15:40:38,1605624038,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2020-11-18,1605654000,10.9,7.1,9.0,10.9,6.1,8.2,8.1,93.7,0.403,100.0,16.67,['rain'],0.0,0.0,30.2,12.1,191.1,1027.0,81.9,7.2,12.6,1.2,1.0,07:02:31,1605679351,15:39:21,1605710361,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2020-11-19,1605740400,12.7,5.9,8.7,12.7,3.2,6.9,5.2,79.4,0.435,100.0,8.33,['rain'],0.0,0.0,44.6,27.4,206.9,1016.9,60.4,14.8,40.9,3.6,2.0,07:04:14,1605765854,15:38:06,1605796686,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2020-11-20,1605826800,8.0,-0.4,3.2,4.3,-3.9,-0.7,-0.3,78.4,0.0,0.0,0.0,,0.0,0.0,50.6,27.4,271.9,1025.1,45.1,16.3,24.4,2.3,1.0,07:05:56,1605852356,15:36:54,1605883014,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2020-11-21,1605913200,2.0,-0.1,0.6,-0.8,-4.5,-3.0,-0.8,90.3,0.0,0.0,0.0,,0.0,0.0,38.9,14.7,239.2,1032.7,82.6,8.8,13.8,1.1,1.0,07:07:37,1605938857,15:35:44,1605969344,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2020-11-22,1605999600,6.9,1.1,4.7,4.2,-2.8,1.3,0.9,76.7,0.135,100.0,16.67,['rain'],0.0,0.0,43.2,22.1,236.8,1022.2,91.8,14.2,12.9,1.1,1.0,07:09:17,1606025357,15:34:37,1606055677,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2020-11-23,1606086000,7.8,6.0,6.5,4.2,1.7,3.1,3.7,82.8,0.387,100.0,29.17,['rain'],0.0,0.0,46.8,27.6,258.8,1021.3,87.4,15.0,18.2,1.6,1.0,07:10:56,1606111856,15:33:33,1606142013,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2020-11-24,1606172400,7.5,3.4,5.7,5.3,0.8,2.7,2.2,78.4,0.0,0.0,0.0,,0.0,0.0,42.5,25.1,256.6,1025.3,81.9,15.9,23.3,2.1,1.0,07:12:34,1606198354,15:32:31,1606228351,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2020-11-25,1606258800,6.9,-1.7,1.4,5.5,-3.9,0.0,-1.4,82.4,0.0,0.0,0.0,,0.0,0.0,24.8,10.3,197.4,1023.1,43.1,11.0,37.5,3.2,2.0,07:14:10,1606284850,15:31:33,1606314693,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2020-11-26,1606345200,4.5,-4.7,0.7,2.0,-6.3,-1.1,-1.2,87.1,0.0,0.0,0.0,,0.0,0.0,31.7,16.6,219.5,1020.8,44.9,7.3,35.9,3.2,2.0,07:15:45,1606371345,15:30:37,1606401037,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2020-11-27,1606431600,5.9,3.8,4.8,2.7,0.1,1.2,3.6,92.2,0.0,0.0,0.0,,0.0,0.0,33.5,20.4,266.0,1019.4,93.3,7.4,12.8,1.2,1.0,07:17:18,1606457838,15:29:44,1606487384,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"['EPWA', '12105699999', '12375099999', 'E1334', 'EPMO']",obs,
2020-11-28,1606518000,3.7,0.8,1.8,0.2,-2.9,-1.9,0.0,87.9,1.5,100.0,8.33,"['rain', 'snow']",0.1,0.1,30.6,19.5,319.3,1020.3,88.2,14.0,15.3,1.4,1.0,07:18:50,1606544330,15:28:55,1606573735,0.44,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"['EPWA', '12105699999', '12375099999', 'E1334', 'EPMO']",obs,
2020-11-29,1606604400,1.7,-1.7,0.4,-1.2,-4.7,-2.8,-1.8,85.8,1.0,100.0,4.17,"['rain', 'snow']",0.1,0.2,26.3,15.2,4.3,1021.7,82.4,15.4,15.0,1.3,1.0,07:20:19,1606630819,15:28:08,1606660088,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2020-11-30,1606690800,2.9,-2.6,0.2,0.2,-5.9,-2.5,-2.3,84.1,0.0,0.0,0.0,,0.0,0.2,25.6,14.3,229.7,1024.5,80.5,10.4,19.8,1.7,1.0,07:21:48,1606717308,15:27:25,1606746445,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2020-12-01,1606777200,1.9,-2.9,-0.9,-1.8,-7.5,-5.0,-3.5,83.5,0.0,0.0,0.0,,0.0,0.1,18.0,17.8,124.4,1024.1,54.1,8.7,36.9,2.9,2.0,07:23:14,1606803794,15:26:44,1606832804,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
